DateAndTime,rActVal,value,unit,value.1,unit.1,value.2,unit.2,value.3,unit.3,value.4,unit.4,value.5,unit.5
2022-09-27T16:20:59.713,33.45543,4246.778,Wh,11.72983,W,15.11533,W,34.19249,W,0,l/min,5.678362,bar
2022-09-27T16:21:00.741,33.40659,4246.799,Wh,11.72453,W,15.09644,W,39.36649,W,0,l/min,5.666008,bar
2022-09-27T16:21:01.742,33.21124,4246.818,Wh,11.80303,W,15.14274,W,39.37551,W,1.344565,l/min,5.607434,bar
2022-09-27T16:21:02.744,33.26007,4246.836,Wh,11.67354,W,15.13192,W,39.60536,W,0,l/min,5.678142,bar
2022-09-27T16:21:03.741,33.26007,4246.856,Wh,11.73676,W,15.10869,W,39.91737,W,0,l/min,5.70583,bar
2022-09-27T16:21:04.754,33.21124,4246.873,Wh,11.71014,W,15.15029,W,40.18532,W,0,l/min,5.706452,bar
2022-09-27T16:21:05.742,33.1624,4246.89,Wh,11.70612,W,15.13823,W,40.21027,W,1.389612,l/min,5.662957,bar
2022-09-27T16:21:06.743,33.11356,4246.914,Wh,11.76649,W,15.11406,W,40.90183,W,1.472991,l/min,5.660075,bar
2022-09-27T16:21:07.743,32.91819,4246.928,Wh,11.75244,W,15.14537,W,39.6447,W,0,l/min,5.679314,bar
2022-09-27T16:21:08.741,32.91819,4246.949,Wh,11.69047,W,15.1193,W,40.16639,W,0,l/min,5.704633,bar
2022-09-27T16:21:09.741,32.96703,4246.966,Wh,11.75179,W,15.13589,W,40.33521,W,0,l/min,5.691278,bar
2022-09-27T16:21:10.743,32.91819,4246.986,Wh,11.67085,W,15.08911,W,39.99222,W,0,l/min,5.660747,bar
2022-09-27T16:21:11.742,33.01587,4247.012,Wh,11.80237,W,55.29341,W,40.24924,W,0,l/min,5.665655,bar
2022-09-27T16:21:12.741,33.01587,4247.143,Wh,11.77577,W,506.6653,W,43.84101,W,0,l/min,5.654655,bar
2022-09-27T16:21:13.742,32.72284,4247.305,Wh,11.83154,W,527.7897,W,43.92213,W,0,l/min,5.689435,bar
2022-09-27T16:21:14.742,32.72284,4247.456,Wh,11.77337,W,526.5254,W,43.84521,W,0,l/min,5.682891,bar
2022-09-27T16:21:15.761,32.86935,4247.623,Wh,11.78163,W,525.1255,W,44.23265,W,0,l/min,5.685749,bar
2022-09-27T16:21:16.770,33.11356,4247.787,Wh,11.87342,W,524.2813,W,44.2744,W,0,l/min,5.699616,bar
2022-09-27T16:21:17.761,33.45543,4247.95,Wh,11.82845,W,523.3324,W,45.07657,W,0,l/min,5.645193,bar
2022-09-27T16:21:18.767,33.35775,4248.114,Wh,11.7732,W,522.9814,W,44.89788,W,0,l/min,5.689057,bar
2022-09-27T16:21:19.762,33.65079,4248.253,Wh,11.81229,W,522.8091,W,44.87675,W,0,l/min,5.694855,bar
2022-09-27T16:21:20.763,33.79731,4248.441,Wh,11.79689,W,522.4487,W,44.73777,W,0,l/min,5.668414,bar
2022-09-27T16:21:21.776,34.18803,4248.585,Wh,11.86687,W,521.6619,W,45.23905,W,0,l/min,5.673371,bar
2022-09-27T16:21:22.779,34.67644,4248.763,Wh,11.81323,W,521.6369,W,45.08271,W,1.31429,l/min,5.687079,bar
2022-09-27T16:21:23.785,34.8718,4248.919,Wh,11.84034,W,521.5607,W,45.27415,W,1.32491,l/min,5.679328,bar
2022-09-27T16:21:24.775,35.01831,4249.086,Wh,11.79268,W,521.5771,W,44.85403,W,0,l/min,5.701581,bar
2022-09-27T16:21:25.781,35.40903,4249.247,Wh,11.82672,W,521.5393,W,45.08893,W,0,l/min,5.68786,bar
2022-09-27T16:21:26.796,35.70208,4249.382,Wh,11.89574,W,521.5643,W,45.03838,W,0,l/min,5.681024,bar
2022-09-27T16:21:27.793,36.0928,4249.572,Wh,11.79979,W,521.2542,W,45.41371,W,0,l/min,5.671771,bar
2022-09-27T16:21:28.795,36.67888,4249.708,Wh,11.80363,W,520.9138,W,45.2992,W,0,l/min,5.694257,bar
2022-09-27T16:21:29.795,36.8254,4249.872,Wh,11.80516,W,520.7263,W,45.15667,W,0,l/min,5.706781,bar
2022-09-27T16:21:30.804,37.16728,4250.039,Wh,11.75483,W,520.454,W,45.28085,W,0,l/min,5.674224,bar
2022-09-27T16:21:31.813,37.50916,4250.191,Wh,11.8525,W,520.2046,W,45.10765,W,0,l/min,5.692426,bar
2022-09-27T16:21:32.807,38.19292,4250.374,Wh,11.73888,W,520.5859,W,45.47944,W,0,l/min,5.706452,bar
2022-09-27T16:21:33.820,38.58364,4250.514,Wh,11.77566,W,520.3514,W,45.36396,W,0,l/min,5.709565,bar
2022-09-27T16:21:34.827,38.82784,4250.677,Wh,11.7611,W,520.1915,W,45.28204,W,0,l/min,5.71208,bar
2022-09-27T16:21:35.834,39.07204,4250.838,Wh,11.83489,W,520.4764,W,45.09818,W,0,l/min,5.69101,bar
2022-09-27T16:21:36.848,39.60928,4250.998,Wh,11.86261,W,519.8445,W,45.21457,W,0,l/min,5.67896,bar
2022-09-27T16:21:37.843,39.95116,4251.162,Wh,11.79714,W,519.6387,W,45.16221,W,0,l/min,5.690583,bar
2022-09-27T16:21:38.850,40.43956,4251.312,Wh,11.74401,W,477.8134,W,44.96291,W,0,l/min,5.67851,bar
2022-09-27T16:21:39.869,40.92796,4251.384,Wh,11.75555,W,58.18713,W,41.30279,W,0,l/min,5.700825,bar
2022-09-27T16:21:40.881,41.07448,4251.405,Wh,11.67958,W,15.03747,W,41.14357,W,0,l/min,5.706769,bar
2022-09-27T16:21:41.894,41.4652,4251.427,Wh,11.83595,W,15.07628,W,41.30247,W,0,l/min,5.675945,bar
2022-09-27T16:21:42.888,41.66056,4251.444,Wh,11.6738,W,15.03919,W,41.58679,W,0,l/min,5.689167,bar
2022-09-27T16:21:43.884,42.00244,4251.461,Wh,11.70554,W,15.01573,W,41.3368,W,0,l/min,5.705292,bar
2022-09-27T16:21:44.906,42.05128,4251.484,Wh,11.70521,W,15.03165,W,41.29984,W,0,l/min,5.707123,bar
2022-09-27T16:21:45.928,42.34432,4251.499,Wh,11.77231,W,15.04048,W,41.3837,W,0,l/min,5.711628,bar
2022-09-27T16:21:46.943,42.29548,4251.54,Wh,11.73959,W,15.01468,W,41.72152,W,1.461515,l/min,5.653091,bar
2022-09-27T16:21:47.949,42.442,4251.558,Wh,11.68525,W,15.05243,W,40.68763,W,0,l/min,5.696308,bar
2022-09-27T16:21:48.959,42.63736,4251.576,Wh,11.73912,W,15.06692,W,41.65553,W,0,l/min,5.702656,bar
2022-09-27T16:21:49.992,42.49084,4251.594,Wh,11.68087,W,15.09367,W,41.68171,W,1.362021,l/min,5.674824,bar
2022-09-27T16:21:51.004,42.63736,4251.616,Wh,11.81254,W,15.06426,W,41.47543,W,0,l/min,5.67691,bar
2022-09-27T16:21:52.018,42.63736,4251.633,Wh,11.66506,W,15.03959,W,41.36701,W,0,l/min,5.680694,bar
2022-09-27T16:21:53.009,42.58852,4251.653,Wh,11.73343,W,15.05542,W,41.34964,W,0,l/min,5.703413,bar
2022-09-27T16:21:54.016,42.39316,4251.67,Wh,11.68248,W,15.05754,W,40.98624,W,0,l/min,5.707636,bar
2022-09-27T16:21:55.018,42.442,4251.692,Wh,11.70085,W,15.07626,W,41.186,W,0,l/min,5.711969,bar
2022-09-27T16:21:56.013,42.49084,4251.711,Wh,11.77421,W,15.05802,W,41.24274,W,0,l/min,5.712043,bar
2022-09-27T16:21:57.023,42.29548,4251.726,Wh,11.7402,W,15.03346,W,41.74108,W,0,l/min,5.709052,bar
2022-09-27T16:21:58.032,42.14896,4251.745,Wh,11.69274,W,15.0543,W,41.09459,W,0,l/min,5.642214,bar
2022-09-27T16:21:59.047,42.1978,4251.766,Wh,11.75307,W,15.04674,W,41.23767,W,1.404261,l/min,5.682734,bar
2022-09-27T16:22:00.043,42.05128,4251.784,Wh,11.70822,W,15.10982,W,41.46017,W,1.609595,l/min,5.672894,bar
2022-09-27T16:22:01.045,42.00244,4251.805,Wh,11.79605,W,15.09245,W,40.7352,W,0,l/min,5.697443,bar
2022-09-27T16:22:02.042,42.10012,4251.822,Wh,11.68376,W,15.09087,W,41.35639,W,0,l/min,5.706745,bar
2022-09-27T16:22:03.047,41.80708,4251.839,Wh,11.71169,W,15.06992,W,41.95832,W,1.33956,l/min,5.678948,bar
2022-09-27T16:22:04.040,41.90476,4251.864,Wh,11.70174,W,15.09697,W,41.59998,W,1.478606,l/min,5.671625,bar
2022-09-27T16:22:05.044,41.61172,4251.88,Wh,11.73606,W,15.0819,W,41.4964,W,1.51706,l/min,5.67785,bar
2022-09-27T16:22:06.044,41.7094,4251.897,Wh,11.7846,W,15.0863,W,40.28964,W,0,l/min,5.701398,bar
2022-09-27T16:22:07.053,41.61172,4251.917,Wh,11.72804,W,15.08843,W,41.11398,W,0,l/min,5.706745,bar
2022-09-27T16:22:08.080,41.4652,4251.938,Wh,11.69844,W,15.08842,W,41.62475,W,0,l/min,5.660233,bar
2022-09-27T16:22:09.091,41.4652,4251.952,Wh,11.74247,W,15.06505,W,41.07846,W,1.516328,l/min,5.632937,bar
2022-09-27T16:22:10.093,41.26984,4251.976,Wh,11.70071,W,15.07806,W,41.17237,W,1.450284,l/min,5.670671,bar
2022-09-27T16:22:11.097,41.26984,4251.994,Wh,11.82485,W,15.10399,W,39.94501,W,0,l/min,5.675495,bar
2022-09-27T16:22:12.120,40.9768,4252.03,Wh,11.76721,W,15.07364,W,41.3365,W,0,l/min,5.709187,bar
2022-09-27T16:22:13.136,40.9768,4252.047,Wh,11.7205,W,15.09861,W,41.46083,W,1.492524,l/min,5.690326,bar
2022-09-27T16:22:14.142,40.92796,4252.069,Wh,11.76028,W,15.10539,W,41.14673,W,1.497039,l/min,5.683136,bar
2022-09-27T16:22:15.155,40.78144,4252.086,Wh,11.82973,W,15.11448,W,40.49199,W,0,l/min,5.675897,bar
2022-09-27T16:22:16.172,40.78144,4252.107,Wh,11.7388,W,15.10106,W,41.23907,W,0,l/min,5.68841,bar
2022-09-27T16:22:17.194,40.4884,4252.124,Wh,11.68682,W,15.09281,W,41.48407,W,0,l/min,5.701996,bar
2022-09-27T16:22:18.202,40.58608,4252.145,Wh,11.73129,W,15.12023,W,41.07931,W,1.742171,l/min,5.619825,bar
2022-09-27T16:22:19.211,40.39072,4252.164,Wh,11.70607,W,15.14505,W,40.29689,W,1.312702,l/min,5.685699,bar
2022-09-27T16:22:20.229,40.39072,4252.181,Wh,11.85418,W,15.14328,W,39.85963,W,0,l/min,5.663884,bar
2022-09-27T16:22:21.232,40.14652,4252.198,Wh,11.73978,W,15.10322,W,40.57837,W,0,l/min,5.670928,bar
2022-09-27T16:22:22.235,40.19536,4252.219,Wh,11.74334,W,15.13382,W,40.42173,W,1.418667,l/min,5.694685,bar
2022-09-27T16:22:23.241,39.90232,4252.237,Wh,11.67626,W,15.12338,W,40.64925,W,1.523897,l/min,5.679731,bar
2022-09-27T16:22:24.255,39.95116,4252.258,Wh,11.75732,W,15.08802,W,39.72832,W,0,l/min,5.701288,bar
2022-09-27T16:22:25.258,39.70696,4252.274,Wh,11.73554,W,15.09727,W,39.94386,W,0,l/min,5.677435,bar
2022-09-27T16:22:26.260,39.60928,4252.293,Wh,11.7214,W,15.11166,W,40.34818,W,0,l/min,5.65999,bar
2022-09-27T16:22:27.270,39.56044,4252.311,Wh,11.70924,W,15.11289,W,39.95764,W,1.369346,l/min,5.66314,bar
2022-09-27T16:22:28.281,39.56044,4252.333,Wh,11.72364,W,15.13069,W,40.42262,W,1.498382,l/min,5.669305,bar
2022-09-27T16:22:29.286,39.36508,4252.35,Wh,11.66828,W,15.14881,W,39.21875,W,0,l/min,5.70401,bar
2022-09-27T16:22:30.289,39.41392,4252.367,Wh,11.77263,W,15.1467,W,39.23317,W,0,l/min,5.685858,bar
2022-09-27T16:22:31.303,39.12088,4252.387,Wh,11.71246,W,15.13977,W,39.27536,W,0,l/min,5.632789,bar
2022-09-27T16:22:32.307,39.21856,4252.402,Wh,11.76543,W,15.13243,W,39.15591,W,0,l/min,5.690534,bar
2022-09-27T16:22:33.305,38.97436,4252.422,Wh,11.67569,W,15.13756,W,38.73192,W,0,l/min,5.709785,bar
2022-09-27T16:22:34.309,38.87668,4252.443,Wh,11.71595,W,15.16326,W,38.97872,W,0,l/min,5.712775,bar
2022-09-27T16:22:35.306,38.97436,4252.461,Wh,11.73275,W,15.16401,W,38.85627,W,0,l/min,5.701362,bar
2022-09-27T16:22:36.311,38.87668,4252.478,Wh,11.68723,W,15.14942,W,38.82236,W,0,l/min,5.635719,bar
2022-09-27T16:22:37.319,38.779,4252.493,Wh,11.66823,W,15.11368,W,33.08038,W,0,l/min,5.675322,bar
2022-09-27T16:22:38.323,38.73016,4252.511,Wh,11.69884,W,15.1465,W,30.15897,W,0,l/min,5.678349,bar
2022-09-27T16:22:39.331,38.63248,4252.526,Wh,11.67098,W,15.16747,W,30.17739,W,0,l/min,5.687738,bar
2022-09-27T16:22:40.337,38.5348,4252.541,Wh,11.8107,W,15.14,W,30.13965,W,0,l/min,5.676801,bar
2022-09-27T16:22:41.339,38.48596,4252.559,Wh,11.65188,W,15.14855,W,30.17805,W,0,l/min,5.642922,bar
2022-09-27T16:22:42.340,38.38828,4252.572,Wh,11.7011,W,15.14501,W,30.1366,W,0,l/min,5.654594,bar
2022-09-27T16:22:43.348,38.2906,4252.59,Wh,11.66961,W,15.1291,W,30.18534,W,0,l/min,5.706635,bar
2022-09-27T16:22:44.355,38.19292,4252.604,Wh,11.71908,W,15.12277,W,30.16349,W,0,l/min,5.712202,bar
2022-09-27T16:22:45.357,37.99756,4252.619,Wh,11.77581,W,15.16024,W,30.13705,W,0,l/min,5.682037,bar
2022-09-27T16:22:46.360,37.94872,4252.637,Wh,11.74191,W,15.15422,W,30.08206,W,0,l/min,5.663555,bar
2022-09-27T16:22:47.362,38.0464,4252.651,Wh,11.66333,W,15.15211,W,30.13501,W,0,l/min,5.666851,bar
2022-09-27T16:22:48.357,37.85104,4252.669,Wh,11.72252,W,15.13862,W,30.09031,W,0,l/min,5.707624,bar
2022-09-27T16:22:49.361,37.89988,4252.686,Wh,11.70661,W,15.15607,W,30.1567,W,1.474699,l/min,5.686748,bar
2022-09-27T16:22:50.353,37.75336,4252.7,Wh,11.8018,W,15.15142,W,30.13452,W,1.729476,l/min,5.621496,bar
2022-09-27T16:22:51.364,37.50916,4252.714,Wh,11.66097,W,15.15297,W,30.11961,W,1.319417,l/min,5.593296,bar
2022-09-27T16:22:52.380,37.558,4252.729,Wh,11.68006,W,15.14187,W,30.10949,W,1.329672,l/min,5.636428,bar
2022-09-27T16:22:53.376,37.60684,4252.748,Wh,11.67677,W,15.14374,W,30.11905,W,1.419642,l/min,5.68504,bar
2022-09-27T16:22:54.379,37.46032,4252.762,Wh,11.70495,W,15.14216,W,30.13695,W,0,l/min,5.688801,bar
2022-09-27T16:22:55.390,37.46032,4252.778,Wh,11.75523,W,15.1498,W,30.12802,W,0,l/min,5.709601,bar
2022-09-27T16:22:56.397,37.21612,4252.793,Wh,11.71565,W,15.14796,W,30.15487,W,0,l/min,5.662322,bar
2022-09-27T16:22:57.401,37.11844,4252.81,Wh,11.7086,W,15.1902,W,30.1198,W,0,l/min,5.656621,bar
2022-09-27T16:22:58.405,37.21612,4252.825,Wh,11.73026,W,15.15318,W,30.1246,W,0,l/min,5.69698,bar
2022-09-27T16:22:59.410,37.16728,4252.841,Wh,11.70278,W,15.13851,W,30.08659,W,0,l/min,5.680695,bar
2022-09-27T16:23:00.403,37.11844,4252.858,Wh,11.79702,W,15.16262,W,30.08349,W,0,l/min,5.688043,bar
2022-09-27T16:23:01.403,36.87424,4252.872,Wh,11.68744,W,15.16086,W,30.1078,W,0,l/min,5.668633,bar
2022-09-27T16:23:02.414,37.02076,4252.893,Wh,11.71181,W,15.18459,W,30.09977,W,0,l/min,5.658343,bar
2022-09-27T16:23:03.419,36.8254,4252.904,Wh,11.68042,W,15.13872,W,30.10011,W,0,l/min,5.691485,bar
2022-09-27T16:23:04.434,36.87424,4252.92,Wh,11.76144,W,15.21017,W,30.08639,W,0,l/min,5.713141,bar
2022-09-27T16:23:05.435,36.72772,4252.935,Wh,11.74269,W,15.18869,W,30.11347,W,1.565649,l/min,5.686345,bar
2022-09-27T16:23:06.440,36.72772,4252.952,Wh,11.74781,W,15.17652,W,30.14175,W,1.791613,l/min,5.606638,bar
2022-09-27T16:23:07.448,36.67888,4252.968,Wh,11.69905,W,15.17846,W,30.10464,W,1.477874,l/min,5.627858,bar
2022-09-27T16:23:08.459,36.48352,4252.983,Wh,11.74556,W,15.20255,W,30.12271,W,1.378746,l/min,5.685956,bar
2022-09-27T16:23:09.463,36.38584,4253.005,Wh,11.70463,W,15.15812,W,30.1417,W,1.499482,l/min,5.681098,bar
2022-09-27T16:23:10.467,36.38584,4253.016,Wh,11.85632,W,15.1736,W,30.13767,W,1.37545,l/min,5.667461,bar
2022-09-27T16:23:11.471,36.43468,4253.032,Wh,11.67311,W,15.16138,W,30.10422,W,0,l/min,5.689289,bar
2022-09-27T16:23:12.471,36.23932,4253.046,Wh,11.74436,W,15.12889,W,30.13924,W,0,l/min,5.687029,bar
2022-09-27T16:23:13.477,36.14164,4253.064,Wh,11.6664,W,15.1582,W,32.49072,W,0,l/min,5.712385,bar
2022-09-27T16:23:14.478,36.19048,4253.085,Wh,11.7743,W,15.13709,W,39.53236,W,0,l/min,5.71734,bar
2022-09-27T16:23:15.485,36.14164,4253.1,Wh,11.75817,W,15.14632,W,39.10424,W,0,l/min,5.679584,bar
2022-09-27T16:23:16.487,36.14164,4253.119,Wh,11.73664,W,15.13439,W,39.38268,W,0,l/min,5.69831,bar
2022-09-29T16:08:19.332,22.71062,4618.491,Wh,11.70674,W,15.55403,W,38.72295,W,0,l/min,5.728904,bar
2022-09-29T16:08:20.352,22.66178,4618.502,Wh,11.67639,W,15.5555,W,38.76062,W,0,l/min,5.735823,bar
2022-09-29T16:08:21.361,22.8083,4618.521,Wh,11.71389,W,15.56582,W,38.04256,W,0,l/min,5.716974,bar
2022-09-29T16:08:22.381,22.8083,4618.541,Wh,11.54712,W,15.00477,W,31.92134,W,0,l/min,5.721699,bar
2022-09-29T16:08:23.389,22.8083,4618.555,Wh,11.85083,W,15.0989,W,30.31549,W,0,l/min,5.675884,bar
2022-09-29T16:08:24.411,22.8083,4618.572,Wh,11.61467,W,15.14284,W,30.28386,W,0,l/min,5.703143,bar
2022-09-29T16:08:25.425,22.61294,4618.586,Wh,11.66082,W,15.10056,W,30.31886,W,0,l/min,5.742344,bar
2022-09-29T16:08:26.438,22.75946,4618.604,Wh,11.60238,W,15.08083,W,30.32239,W,0,l/min,5.711677,bar
2022-09-29T16:08:27.446,22.61294,4618.619,Wh,11.70825,W,15.10551,W,30.33022,W,0,l/min,5.660808,bar
2022-09-29T16:08:28.459,22.75946,4618.634,Wh,11.68971,W,15.11908,W,30.28841,W,0,l/min,5.645193,bar
2022-09-29T16:08:29.489,22.66178,4618.65,Wh,11.67341,W,15.11841,W,30.27581,W,0,l/min,5.701972,bar
2022-09-29T16:08:30.500,22.71062,4618.665,Wh,11.63666,W,15.0988,W,30.30318,W,0,l/min,5.742512,bar
2022-09-29T16:08:31.519,22.71062,4618.682,Wh,11.67867,W,15.09996,W,30.27446,W,0,l/min,5.738752,bar
2022-09-29T16:08:32.517,22.71062,4618.697,Wh,11.66148,W,15.16048,W,30.30773,W,0,l/min,5.689301,bar
2022-09-29T16:08:33.540,22.75946,4618.714,Wh,11.72954,W,15.16102,W,30.29599,W,0,l/min,5.681684,bar
2022-09-29T16:08:34.548,22.66178,4618.729,Wh,11.62756,W,15.1584,W,30.32548,W,0,l/min,5.681377,bar
2022-09-29T16:08:35.565,22.8083,4618.744,Wh,11.65705,W,15.19077,W,30.29428,W,0,l/min,5.723859,bar
2022-09-29T16:08:36.576,22.66178,4618.761,Wh,11.64273,W,15.16738,W,30.32796,W,0,l/min,5.737532,bar
2022-09-29T16:08:37.580,22.85714,4618.775,Wh,11.73799,W,15.14188,W,30.27567,W,0,l/min,5.704828,bar
2022-09-29T16:08:38.599,22.71062,4618.794,Wh,11.67692,W,15.18968,W,30.27996,W,0,l/min,5.653849,bar
2022-09-29T16:08:39.611,22.71062,4618.809,Wh,11.71699,W,15.14454,W,30.29059,W,0,l/min,5.659685,bar
2022-09-29T16:08:40.618,22.85714,4618.823,Wh,11.63648,W,15.17868,W,30.31896,W,0,l/min,5.704217,bar
2022-09-29T16:08:41.636,22.71062,4618.84,Wh,11.68981,W,15.16489,W,30.27532,W,0,l/min,5.728682,bar
2022-09-29T16:08:42.636,22.8083,4618.855,Wh,11.69699,W,15.18712,W,30.31476,W,0,l/min,5.722627,bar
2022-09-29T16:08:43.651,22.90598,4618.871,Wh,11.70537,W,15.19384,W,30.30676,W,0,l/min,5.673235,bar
2022-09-29T16:08:44.726,22.85714,4618.905,Wh,11.7037,W,15.17095,W,30.32984,W,0,l/min,5.697968,bar
2022-09-29T16:08:45.727,22.71062,4618.919,Wh,11.67689,W,15.15199,W,30.28347,W,0,l/min,5.696588,bar
2022-09-29T16:08:46.732,22.75946,4618.938,Wh,11.73917,W,15.14252,W,30.29307,W,0,l/min,5.700361,bar
2022-09-29T16:08:47.737,22.75946,4618.951,Wh,11.68494,W,15.14029,W,30.28233,W,0,l/min,5.711237,bar
2022-09-29T16:08:48.746,22.8083,4618.965,Wh,11.68604,W,15.14596,W,30.30387,W,0,l/min,5.667107,bar
2022-09-29T16:08:49.739,22.90598,4618.98,Wh,11.66298,W,15.14567,W,30.30173,W,0,l/min,5.667059,bar
2022-09-29T16:08:50.749,22.90598,4618.999,Wh,11.72909,W,15.1892,W,30.29366,W,0,l/min,5.702619,bar
2022-09-29T16:08:51.755,22.75946,4619.013,Wh,11.729,W,15.16815,W,30.33713,W,0,l/min,5.718464,bar
2022-09-29T16:08:52.756,22.75946,4619.03,Wh,11.72228,W,15.15927,W,30.33363,W,0,l/min,5.691132,bar
2022-09-29T16:08:53.771,22.90598,4619.044,Wh,11.6404,W,15.14974,W,30.34582,W,0,l/min,5.637747,bar
2022-09-29T16:08:54.794,22.75946,4619.063,Wh,11.67794,W,15.1761,W,30.32219,W,0,l/min,5.691095,bar
2022-09-29T16:08:55.803,22.85714,4619.076,Wh,11.68479,W,15.15078,W,30.30761,W,0,l/min,5.711103,bar
2022-09-29T16:08:56.812,22.71062,4619.094,Wh,11.77356,W,15.11345,W,35.96935,W,0,l/min,5.677228,bar
2022-09-29T16:08:57.828,22.8083,4619.116,Wh,11.66535,W,15.13433,W,39.27866,W,0,l/min,5.69466,bar
2022-09-29T16:08:58.843,22.95482,4619.128,Wh,11.68361,W,15.14359,W,39.01495,W,0,l/min,5.69422,bar
2022-09-29T16:08:59.862,22.75946,4619.15,Wh,11.66083,W,15.14775,W,39.12262,W,0,l/min,5.654141,bar
2022-09-29T16:09:00.883,22.95482,4619.166,Wh,11.68435,W,15.18273,W,39.56195,W,0,l/min,5.654886,bar
2022-09-29T16:09:01.901,22.8083,4619.189,Wh,11.65271,W,15.14486,W,40.05212,W,0,l/min,5.689569,bar
2022-09-29T16:09:02.908,22.95482,4619.201,Wh,11.72199,W,15.14447,W,39.65466,W,0,l/min,5.701704,bar
2022-09-29T16:09:03.923,22.75946,4619.285,Wh,11.63411,W,328.7676,W,42.40763,W,0,l/min,5.665862,bar
2022-09-29T16:09:04.949,23.0525,4619.425,Wh,11.77508,W,526.5626,W,43.86902,W,1.331136,l/min,5.640885,bar
2022-09-29T16:09:05.956,23.00366,4619.577,Wh,11.75181,W,524.8951,W,43.96625,W,0,l/min,5.671745,bar
2022-09-29T16:09:06.973,23.15018,4619.76,Wh,11.83993,W,523.2505,W,43.93091,W,0,l/min,5.698481,bar
2022-09-29T16:09:07.978,23.0525,4619.896,Wh,11.7645,W,522.7197,W,44.17279,W,0,l/min,5.671416,bar
2022-09-29T16:09:08.997,23.39438,4620.084,Wh,11.77472,W,521.6152,W,44.13921,W,0,l/min,5.675151,bar
2022-09-29T16:09:09.998,23.68742,4620.223,Wh,11.73451,W,520.6545,W,44.48253,W,0,l/min,5.691364,bar
2022-09-29T16:09:11.006,23.83394,4620.385,Wh,11.77183,W,519.6569,W,44.72193,W,0,l/min,5.636745,bar
2022-09-29T16:09:12.016,23.88278,4620.549,Wh,11.77372,W,519.2971,W,44.73619,W,0,l/min,5.643422,bar
2022-09-29T16:09:13.020,24.37119,4620.698,Wh,11.84415,W,518.9521,W,44.52523,W,0,l/min,5.673564,bar
2022-09-29T16:09:14.021,24.76191,4620.865,Wh,11.73741,W,518.701,W,44.37148,W,0,l/min,5.690534,bar
2022-09-29T16:09:15.022,25.05495,4621.184,Wh,11.7525,W,518.4928,W,44.66486,W,0,l/min,5.647038,bar
2022-09-29T16:09:16.027,25.44567,4621.348,Wh,11.82062,W,518.4709,W,44.84233,W,0,l/min,5.659209,bar
2022-09-29T16:09:17.034,25.59219,4621.508,Wh,11.84066,W,518.4334,W,44.56797,W,0,l/min,5.683857,bar
2022-09-29T16:09:18.035,26.22711,4621.672,Wh,11.77063,W,517.9754,W,44.72501,W,0,l/min,5.689167,bar
2022-09-29T16:09:19.038,26.47131,4621.809,Wh,11.74032,W,518.1954,W,44.67186,W,0,l/min,5.687751,bar
2022-09-29T16:09:20.037,27.00855,4621.982,Wh,11.80238,W,518.1672,W,45.00195,W,0,l/min,5.687995,bar
2022-09-29T16:09:21.040,27.39927,4622.143,Wh,11.8054,W,518.5203,W,44.69597,W,0,l/min,5.629152,bar
2022-09-29T16:09:22.050,27.78999,4622.309,Wh,11.81551,W,518.4699,W,44.80507,W,0,l/min,5.634512,bar
2022-09-29T16:09:23.055,28.27839,4622.471,Wh,11.81491,W,520.5316,W,44.492,W,1.327106,l/min,5.639921,bar
2022-09-29T16:09:24.051,28.47375,4622.61,Wh,11.85239,W,530.3712,W,44.73364,W,0,l/min,5.656608,bar
2022-09-29T16:09:25.060,29.10867,4622.801,Wh,11.76749,W,532.379,W,44.52907,W,0,l/min,5.66541,bar
2022-09-29T16:09:26.066,29.35287,4622.941,Wh,11.86255,W,532.3096,W,44.73621,W,0,l/min,5.640797,bar
2022-09-29T16:09:27.072,30.03663,4623.132,Wh,11.78681,W,531.8087,W,44.76667,W,0,l/min,5.652825,bar
2022-09-29T16:09:28.065,30.28083,4623.276,Wh,11.78708,W,531.9605,W,44.83057,W,0,l/min,5.679376,bar
2022-09-29T16:09:29.073,30.96459,4623.436,Wh,11.7775,W,531.8911,W,44.90176,W,0,l/min,5.685017,bar
2022-09-29T16:09:30.076,31.20879,4623.62,Wh,11.77567,W,531.7291,W,45.22876,W,0,l/min,5.685248,bar
2022-09-29T16:09:31.088,31.89255,4623.762,Wh,11.82108,W,531.8525,W,45.28631,W,0,l/min,5.687519,bar
2022-09-29T16:09:32.086,32.23443,4623.953,Wh,11.86271,W,531.7322,W,44.98483,W,0,l/min,5.631887,bar
2022-09-29T16:09:33.092,32.67399,4624.093,Wh,11.7769,W,531.7379,W,45.13821,W,0,l/min,5.638225,bar
2022-09-29T16:09:34.101,33.01587,4624.258,Wh,11.81274,W,531.8964,W,45.22551,W,0,l/min,5.654948,bar
2022-09-29T16:09:35.109,33.60196,4624.424,Wh,11.81128,W,531.5107,W,45.46117,W,0,l/min,5.680634,bar
2022-09-29T16:09:36.112,34.18803,4624.577,Wh,11.85691,W,531.3484,W,45.16291,W,0,l/min,5.681208,bar
2022-09-29T16:09:37.115,34.43224,4624.744,Wh,11.79949,W,531.3165,W,45.29047,W,0,l/min,5.640308,bar
2022-09-29T16:09:38.120,35.116,4624.911,Wh,11.82828,W,531.3195,W,44.88293,W,0,l/min,5.651531,bar
